,negative,positive,uncertainty,litigious,constraining,interesting,word
49947,True,False,False,True,False,False,NULLIFYING
49948,False,False,False,True,False,False,NULLITIES
49949,False,False,False,True,False,False,NULLITY
50153,True,False,False,False,False,False,OBJECTED
50158,True,False,False,False,False,False,OBJECTING
50159,True,False,False,False,False,False,OBJECTION
50160,True,False,False,False,False,False,OBJECTIONABLE
50161,True,False,False,False,False,False,OBJECTIONABLY
50162,True,False,False,False,False,False,OBJECTIONS
50182,False,False,False,False,True,False,OBLIGATE
50183,False,False,False,False,True,False,OBLIGATED
50184,False,False,False,False,True,False,OBLIGATES
50185,False,False,False,False,True,False,OBLIGATING
50186,False,False,False,False,True,False,OBLIGATION
50187,False,False,False,False,True,False,OBLIGATIONS
50189,False,False,False,False,True,False,OBLIGATORY
50190,False,False,False,False,True,False,OBLIGE
50191,False,False,False,False,True,False,OBLIGED
50192,False,False,False,True,False,False,OBLIGEE
50193,False,False,False,True,False,False,OBLIGEES
50194,False,False,False,False,True,False,OBLIGES
50197,False,False,False,True,False,False,OBLIGOR
50198,False,False,False,True,False,False,OBLIGORS
50230,True,False,False,False,False,False,OBSCENE
50235,True,False,False,False,False,False,OBSCENITY
50289,True,False,False,False,False,False,OBSOLESCENCE
50294,True,False,False,False,False,False,OBSOLETE
50298,True,False,False,False,False,False,OBSTACLE
50299,True,False,False,False,False,False,OBSTACLES
50313,True,False,False,False,False,False,OBSTRUCT
50314,True,False,False,False,False,False,OBSTRUCTED
50315,True,False,False,False,False,False,OBSTRUCTING
50316,True,False,False,False,False,False,OBSTRUCTION
50321,True,False,False,False,False,False,OBSTRUCTIONS
50366,False,False,True,False,False,False,OCCASIONALLY
50499,True,False,False,False,False,False,OFFENCE
50500,True,False,False,False,False,False,OFFENCES
50501,True,False,False,False,False,False,OFFEND
50502,True,False,False,False,False,False,OFFENDED
50503,True,False,False,False,False,False,OFFENDER
50504,True,False,False,False,False,False,OFFENDERS
50505,True,False,False,False,False,False,OFFENDING
50506,True,False,False,False,False,False,OFFENDS
50507,False,False,False,True,False,False,OFFENSE
50516,False,False,False,True,False,False,OFFEREE
50517,False,False,False,True,False,False,OFFEREES
50520,False,False,False,True,False,False,OFFEROR
50521,False,False,False,True,False,False,OFFERORS
50623,False,False,False,False,False,True,OINK
50692,True,False,False,False,False,False,OMISSION
50693,True,False,False,False,False,False,OMISSIONS
50694,True,False,False,False,False,False,OMIT
50695,True,False,False,False,False,False,OMITS
50696,True,False,False,False,False,False,OMITTED
50697,True,False,False,False,False,False,OMITTING
50733,True,False,False,False,False,False,ONEROUS
50879,True,False,False,False,False,False,OPPORTUNISTIC
50880,True,False,False,False,False,False,OPPORTUNISTICALLY
50882,False,True,False,False,False,False,OPPORTUNITIES
50883,False,True,False,False,False,False,OPPORTUNITY
50884,True,False,False,False,False,False,OPPOSE
50885,True,False,False,False,False,False,OPPOSED
50886,True,False,False,False,False,False,OPPOSES
50887,True,False,False,False,False,False,OPPOSING
50891,True,False,False,False,False,False,OPPOSITION
50892,True,False,False,False,False,False,OPPOSITIONS
50924,False,True,False,False,False,False,OPTIMISTIC
50942,False,False,False,True,False,False,OPTIONEE
50943,False,False,False,True,False,False,OPTIONEES
51040,False,False,True,False,False,False,ORDINARILY
51270,True,False,False,False,False,False,OUTAGE
51271,True,False,False,False,False,False,OUTAGES
51317,True,False,False,False,False,False,OUTDATED
51441,True,False,False,False,False,False,OUTMODED
51454,False,True,False,False,False,False,OUTPERFORM
51456,False,True,False,False,False,False,OUTPERFORMED
51457,False,True,False,False,False,False,OUTPERFORMING
51458,False,True,False,False,False,False,OUTPERFORMS
51643,True,False,False,False,False,False,OVERAGE
51644,True,False,False,False,False,False,OVERAGES
51690,True,False,False,False,False,False,OVERBUILD
51691,True,False,False,False,False,False,OVERBUILDING
51692,True,False,False,False,False,False,OVERBUILDS
51693,True,False,False,False,False,False,OVERBUILT
51694,True,False,False,False,False,False,OVERBURDEN
51695,True,False,False,False,False,False,OVERBURDENED
51696,True,False,False,False,False,False,OVERBURDENING
51702,True,False,False,False,False,False,OVERCAPACITIES
51703,True,False,False,False,False,False,OVERCAPACITY
51714,True,False,False,False,False,False,OVERCHARGE
51715,True,False,False,False,False,False,OVERCHARGED
51716,True,False,False,False,False,False,OVERCHARGES
51717,True,False,False,False,False,False,OVERCHARGING
51729,True,False,False,False,False,False,OVERCOME
51730,True,False,False,False,False,False,OVERCOMES
51731,True,False,False,False,False,False,OVERCOMING
51788,True,False,False,False,False,False,OVERDUE
51803,True,False,False,False,False,False,OVERESTIMATE
51804,True,False,False,False,False,False,OVERESTIMATED
51805,True,False,False,False,False,False,OVERESTIMATES
51806,True,False,False,False,False,False,OVERESTIMATING
51807,True,False,False,False,False,False,OVERESTIMATION
51808,True,False,False,False,False,False,OVERESTIMATIONS
51928,True,False,False,False,False,False,OVERLOAD
51929,True,False,False,False,False,False,OVERLOADED
51930,True,False,False,False,False,False,OVERLOADING
51931,True,False,False,False,False,False,OVERLOADS
51933,True,False,False,False,False,False,OVERLOOK
51934,True,False,False,False,False,False,OVERLOOKED
51935,True,False,False,False,False,False,OVERLOOKING
51936,True,False,False,False,False,False,OVERLOOKS
51953,True,False,False,False,False,False,OVERPAID
51959,True,False,False,False,False,False,OVERPAYMENT
51960,True,False,False,False,False,False,OVERPAYMENTS
51992,True,False,False,False,False,False,OVERPRODUCED
51993,True,False,False,False,False,False,OVERPRODUCES
51994,True,False,False,False,False,False,OVERPRODUCING
51995,True,False,False,False,False,False,OVERPRODUCTION
52029,False,False,False,True,False,False,OVERRULE
52030,False,False,False,True,False,False,OVERRULED
52031,False,False,False,True,False,False,OVERRULES
52032,False,False,False,True,False,False,OVERRULING
52033,True,False,False,False,False,False,OVERRUN
52034,True,False,False,False,False,False,OVERRUNNING
52035,True,False,False,False,False,False,OVERRUNS
52053,True,False,False,False,False,False,OVERSHADOW
52054,True,False,False,False,False,False,OVERSHADOWED
52055,True,False,False,False,False,False,OVERSHADOWING
52056,True,False,False,False,False,False,OVERSHADOWS
52097,True,False,False,False,False,False,OVERSTATE
52098,True,False,False,False,False,False,OVERSTATED
52099,True,False,False,False,False,False,OVERSTATEMENT
52100,True,False,False,False,False,False,OVERSTATEMENTS
52101,True,False,False,False,False,False,OVERSTATES
52102,True,False,False,False,False,False,OVERSTATING
52128,True,False,False,False,False,False,OVERSUPPLIED
52129,True,False,False,False,False,False,OVERSUPPLIES
52130,True,False,False,False,False,False,OVERSUPPLY
52131,True,False,False,False,False,False,OVERSUPPLYING
52153,True,False,False,False,False,False,OVERTLY
52159,True,False,False,False,False,False,OVERTURN
52160,True,False,False,False,False,False,OVERTURNED
52161,True,False,False,False,False,False,OVERTURNING
52162,True,False,False,False,False,False,OVERTURNS
52168,True,False,False,False,False,False,OVERVALUE
52169,True,False,False,False,False,False,OVERVALUED
52171,True,False,False,False,False,False,OVERVALUING
52627,True,False,False,False,False,False,PANIC
52633,True,False,False,False,False,False,PANICS
52737,False,False,False,True,False,False,PARA
52916,False,False,False,True,False,False,PARI
53155,False,False,False,True,False,False,PASSU
53232,False,False,False,True,False,False,PATENTEE
53527,False,False,False,True,False,False,PECUNIARILY
53685,True,False,False,False,False,False,PENALIZE
53686,True,False,False,False,False,False,PENALIZED
53687,True,False,False,False,False,False,PENALIZES
53688,True,False,False,False,False,False,PENALIZING
53689,True,False,False,False,False,False,PENALTIES
53690,True,False,False,False,False,False,PENALTY
53708,False,False,True,False,False,False,PENDING
53922,False,True,False,False,False,False,PERFECT
53925,False,True,False,False,False,False,PERFECTED
53938,False,True,False,False,False,False,PERFECTLY
53941,False,True,False,False,False,False,PERFECTS
53975,False,False,True,False,False,False,PERHAPS
53984,True,False,False,False,False,False,PERIL
53991,True,False,False,False,False,False,PERILS
54048,True,False,False,True,False,False,PERJURY
54082,False,False,False,False,True,False,PERMISSIBLE
54084,False,False,False,False,True,False,PERMISSION
54086,False,False,False,False,True,False,PERMISSIONS
54094,False,False,False,False,True,False,PERMITTED
54095,False,False,False,True,False,False,PERMITTEE
54096,False,False,False,True,False,False,PERMITTEES
54097,False,False,False,False,True,False,PERMITTING
54121,True,False,False,True,False,False,PERPETRATE
54122,True,False,False,True,False,False,PERPETRATED
54123,True,False,False,True,False,False,PERPETRATES
54124,True,False,False,True,False,False,PERPETRATING
54125,True,False,False,True,False,False,PERPETRATION
54167,True,False,False,False,False,False,PERSIST
54168,True,False,False,False,False,False,PERSISTED
54169,True,False,False,False,False,False,PERSISTENCE
54172,True,False,False,False,False,False,PERSISTENT
54173,True,False,False,False,False,False,PERSISTENTLY
54174,True,False,False,False,False,False,PERSISTING
54175,True,False,False,False,False,False,PERSISTS
54195,False,False,False,True,False,False,PERSONAM
54272,True,False,False,False,False,False,PERVASIVE
54273,True,False,False,False,False,False,PERVASIVELY
54274,True,False,False,False,False,False,PERVASIVENESS
54339,False,False,False,True,False,False,PETITION
54340,False,False,False,True,False,False,PETITIONED
54341,False,False,False,True,False,False,PETITIONER
54342,False,False,False,True,False,False,PETITIONERS
54343,False,False,False,True,False,False,PETITIONING
54344,False,False,False,True,False,False,PETITIONS
54389,True,False,False,False,False,False,PETTY
54778,True,False,False,False,False,False,PICKET
54779,True,False,False,False,False,False,PICKETED
54780,True,False,False,False,False,False,PICKETING
55120,False,False,False,False,False,True,PIRACY
55303,True,False,False,True,False,False,PLAINTIFF
55304,True,False,False,True,False,False,PLAINTIFFS
55484,True,False,False,False,False,False,PLEA
55485,True,False,False,False,False,False,PLEAD
55486,True,False,False,False,False,False,PLEADED
55489,True,False,False,True,False,False,PLEADING
55490,True,False,False,True,False,False,PLEADINGS
55491,True,False,False,True,False,False,PLEADS
55492,True,False,False,True,False,False,PLEAS
55493,False,True,False,False,False,False,PLEASANT
55496,False,True,False,False,False,False,PLEASANTLY
55502,False,True,False,False,False,False,PLEASED
55508,False,True,False,False,False,False,PLEASURE
55527,True,False,False,False,False,False,PLED
55528,False,False,False,False,True,False,PLEDGE
55529,False,False,False,False,True,False,PLEDGED
55530,False,False,False,True,False,False,PLEDGEE
55531,False,False,False,True,False,False,PLEDGEES
55532,False,False,False,False,True,False,PLEDGES
55533,False,False,False,False,True,False,PLEDGING
55534,False,False,False,True,False,False,PLEDGOR
55535,False,False,False,True,False,False,PLEDGORS
55544,False,True,False,False,False,False,PLENTIFUL
56111,True,False,False,False,False,False,POOR
56118,True,False,False,False,False,False,POORLY
56149,False,True,False,False,False,False,POPULAR
56151,False,True,False,False,False,False,POPULARITY
56286,True,False,False,False,False,False,POSES
56293,True,False,False,False,False,False,POSING
56303,False,True,False,False,False,False,POSITIVE
56304,False,True,False,False,False,False,POSITIVELY
56326,False,False,False,True,False,False,POSSESSORY
56327,False,False,True,False,False,False,POSSIBILITIES
56328,False,False,True,False,False,False,POSSIBILITY
56329,False,False,True,False,False,False,POSSIBLE
56331,False,False,True,False,False,False,POSSIBLY
56341,False,False,False,True,False,False,POSTCLOSING
56342,False,False,False,True,False,False,POSTCLOSURE
56344,False,False,False,True,False,False,POSTCONTRACT
56371,False,False,False,True,False,False,POSTJUDGMENT
56401,True,False,False,False,False,False,POSTPONE
56402,True,False,False,False,False,False,POSTPONED
56403,True,False,False,False,False,False,POSTPONEMENT
56404,True,False,False,False,False,False,POSTPONEMENTS
56405,True,False,False,False,False,False,POSTPONES
56406,True,False,False,False,False,False,POSTPONING
56669,False,False,False,True,False,False,PREAMENDMENT
56696,False,False,True,False,False,False,PRECAUTION
56697,False,False,True,False,False,False,PRECAUTIONARY
56698,False,False,True,False,False,False,PRECAUTIONS
56727,True,False,False,False,False,False,PRECIPITATED
56735,True,False,False,False,False,False,PRECIPITOUS
56736,True,False,False,False,False,False,PRECIPITOUSLY
56751,True,False,False,False,True,False,PRECLUDE
56752,True,False,False,False,True,False,PRECLUDED
56753,True,False,False,False,True,False,PRECLUDES
56754,True,False,False,False,True,False,PRECLUDING
56776,False,False,False,False,True,False,PRECONDITION
56779,False,False,False,False,True,False,PRECONDITIONS
56798,True,False,False,False,False,False,PREDATORY
56800,False,False,False,True,False,False,PREDECEASE
56801,False,False,False,True,False,False,PREDECEASED
56802,False,False,False,True,False,False,PREDECEASES
56803,False,False,False,True,False,False,PREDECEASING
56837,False,False,True,False,False,False,PREDICT
56839,False,False,True,False,False,False,PREDICTABILITY
56842,False,False,True,False,False,False,PREDICTED
56843,False,False,True,False,False,False,PREDICTING
56844,False,False,True,False,False,False,PREDICTION
